Station,Postcode,Latitude,Longitude,TLC,NLC,Owner,Entries and exits 2024, Interchanges 2024
Swansea,SA1 1NU,51.6251505561588,-3.94154689427407,SWA,4222,TfW Rail,2186354,87354
Swanwick,SO31 1BA,50.8756702306636,-1.2658525124398,SNW,5920,South Western Railway,504370,0
Sway,SO41 6BA,50.7847039688599,-1.60999592121089,SWY,5884,South Western Railway,74624,0
Swaythling,SO18 2LB,50.9411489685429,-1.37640873108759,SWG,5933,South Western Railway,74006,0
Swinderby,LN6 9HY,53.1695553589668,-0.70267949035005,SWD,6355,East Midlands Railway,20406,0
Swindon (Wilts),SN1 1DQ,51.5654735544201,-1.78551136201029,SWI,3333,Great Western Railway,2831130,218305
Swineshead,PE20 3PU,52.9698022690675,-0.18716743832927,SWE,6228,East Midlands Railway,894,0
Swinton (Manchester),M27 6BT,53.5148344866017,-2.33746134321744,SNN,2800,Northern Trains,154214,0
Swinton (South Yorks),S64 8SP,53.4862403951498,-1.30582138562356,SWN,6686,Northern Trains,306356,2909
Sydenham,SE26 5EU,51.427246295592,-0.0542439819182943,SYD,5437,London Overground,3517712,0
Sydenham Hill,SE21 7ND,51.4327125692397,-0.0803395721522796,SYH,5085,Southeastern,676124,0
Syon Lane,TW7 5NT,51.4817837990482,-0.324841915789914,SYL,5609,South Western Railway,806180,0
Syston,LE7 2HA,52.6942107010372,-1.08239882395378,SYS,1900,East Midlands Railway,182754,0
Tackley,OX5 3AT,51.8812383380039,-1.29753564148468,TAC,3195,Great Western Railway,21374,0
Tadworth,KT18 5AJ,51.2916362036915,-0.235964669294279,TAD,5386,Govia Thameslink Railway (Southern),189068,0
Taffs Well,CF15 7PE,51.5408080211,-3.26293846869896,TAF,3880,TfW Rail,190642,0
Tain,IV19 1JA,57.8144243413039,-4.05205000822053,TAI,8676,ScotRail,23672,0
Tal-y-Cafn,LL28 5RR,53.2283672773628,-3.81826391859997,TLC,2463,TfW Rail,2608,0
Talsarnau,LL47 6UA,52.9043130170239,-4.06815554408731,TAL,4479,TfW Rail,3576,0
Talybont,LL43 2AQ,52.772635080581,-4.09659731973852,TLB,4355,TfW Rail,28858,0
Tame Bridge Parkway,WS10 0LD,52.5529341432741,-1.97621172597625,TAB,1010,West Midlands Trains (West Midlands Railway),579860,0
Tamworth,B79 7JT,52.6374753333131,-1.68646456180462,TAM,1322,West Midlands Trains (London Northwestern Railway),1030316,264983
Taplow,SL6 0NU,51.5235617930705,-0.681370468757236,TAP,3151,TfL Rail,459790,0
Tattenham Corner,KT18 5QD,51.3091819561077,-0.242609291525166,TAT,5387,Govia Thameslink Railway (Southern),126216,0
Taunton,TA1 1QP,51.0233058085266,-3.10274208613258,TAU,3471,Great Western Railway,1464918,75203
Taynuilt,PA35 1JH,56.4308143473302,-5.23961145057687,TAY,8727,ScotRail,45776,0
Teddington,TW11 0BB,51.4244795215342,-0.33270599121149,TED,5572,South Western Railway,1611738,78169
Teesside Airport,DL2 1NL,54.5181332203211,-1.42531155969531,TEA,7521,Northern Trains,0,0
Teignmouth,TQ14 8PG,50.5480661411992,-3.49466343825348,TGM,3430,Great Western Railway,728100,0
Telford Central,TF3 4LZ,52.6811099530393,-2.44097128017569,TFC,4691,West Midlands Trains (West Midlands Railway),1015780,4348
Templecombe,BA8 0JR,51.0015054051895,-2.41772499837911,TMC,5837,South Western Railway,79776,0
Tenby,SA70 7JY,51.6729507834456,-4.70669715034849,TEN,4110,TfW Rail,104962,0
Teynham,ME9 9DU,51.3333894653357,0.807425483138007,TEY,5193,Southeastern,168386,0
Thames Ditton,KT7 0PA,51.3890958648714,-0.339152187620503,THD,5610,South Western Railway,710640,0
Thanet Parkway,CT12 5HN,51.331294,1.361996,THP,,Southeastern,57238,289
Thatcham,RG19 4PP,51.393844568173,-1.24319013835292,THA,3152,Great Western Railway,407766,0
Thatto Heath,WA9 5PE,53.4365850427077,-2.75937489885122,THH,2264,Northern Trains,142354,0
The Hawthorns,B66 2HB,52.5053745899762,-1.96400908337047,THW,4523,West Midlands Trains (West Midlands Railway),284344,0
The Lakes (Warks),B94 5SE,52.3591451174965,-1.8446735644726,TLK,4538,West Midlands Trains (West Midlands Railway),14476,0
Theale,RG7 4AA,51.433451642275,-1.07497308631832,THE,3153,Great Western Railway,322734,0
Theobalds Grove,EN8 7BG,51.6924549134607,-0.0348313830437476,TEO,6949,London Overground,755706,0
Thetford,IP24 1AH,52.4191224513121,0.745072939898829,TTF,7203,Greater Anglia,295514,4
Thirsk,YO7 4LS,54.2282117548552,-1.37258814134247,THI,8191,TransPennine Express,263184,0
Thornaby,TS17 6AW,54.5592709095988,-1.30141207130572,TBY,7976,TransPennine Express,585806,57834
Thorne North,DN8 4HZ,53.616062847934,-0.972330838820246,TNN,6530,Northern Trains,151816,1874
Thorne South,DN8 5QN,53.6033295887843,-0.955109263260391,TNS,6531,Northern Trains,53944,0
Thornford,DT9 6PT,50.9105787331418,-2.57898756413365,THO,5849,Great Western Railway,3340,0
Thornliebank,G46 7DA,55.8111046952463,-4.31170812843507,THB,9812,ScotRail,256348,0
Thornton Abbey,DN39 6XF,53.6543014461694,-0.323021491305164,TNA,6210,Northern Trains,946,0
Thornton Heath,CR7 8RX,51.3987757749122,-0.100305947353252,TTH,5388,Govia Thameslink Railway (Southern),2182930,0
Thorntonhall,G74 5AB,55.7686836834217,-4.25116313776555,THT,9825,ScotRail,19642,0
Thorpe Bay,SS1 3JY,51.5375674675467,0.761727916259285,TPB,7460,c2c,629600,0
Thorpe Culvert,PE24 4NL,53.1230899066145,0.19941514489068,TPC,6267,East Midlands Railway,364,0
Thorpe-le-Soken,CO16 0HQ,51.8476329773871,1.16140033314945,TLS,6857,Greater Anglia,132260,270165
Three Bridges,RH10 1LY,51.116922296857,-0.161184082771892,TBD,5491,Govia Thameslink Railway (Southern),3052004,760679
Three Oaks,TN35 4NL,50.9011126864871,0.613050942732097,TOK,5028,Govia Thameslink Railway (Southern),14938,0
Thurgarton,NG14 7JY,53.0289430587568,-0.962257040891579,THU,6203,East Midlands Railway,2518,0
Thurnscoe,S63 0JR,53.5450428254062,-1.30878375806351,THC,8282,Northern Trains,79662,0
Thurso,KW14 7DL,58.5901805763534,-3.52754885072794,THS,8677,ScotRail,37626,0
Thurston,IP31 3QU,52.250000353675,0.808652672104784,TRS,7356,Greater Anglia,114330,0
Tilbury Town,RM18 7BJ,51.4623562687108,0.354038458127251,TIL,7462,c2c,998052,60468
Tile Hill,CV4 8AS,52.3951047571949,-1.59684853626064,THL,1035,West Midlands Trains (West Midlands Railway),482656,0
Tilehurst,RG31 6TH,51.4715087017527,-1.0298159548238,TLH,3154,Great Western Railway,357382,0
Tipton,DY4 8ET,52.5304435872037,-2.06570141042911,TIP,1159,West Midlands Trains (West Midlands Railway),328742,0
Tir-Phil,NP24 6EL,51.7209099777901,-3.24638071768218,TIR,4025,TfW Rail,28724,0
Tisbury,SP3 6JT,51.0608547013625,-2.07900235314654,TIS,5798,South Western Railway,170286,0
Tiverton Parkway,EX16 7EH,50.9171813221454,-3.35964470229389,TVP,3474,Great Western Railway,581478,0
Todmorden,OL14 7AA,53.7138194632262,-2.09965943045451,TOD,2677,Northern Trains,599300,0
Tolworth,KT5 9NX,51.3768589713388,-0.279461470253494,TOL,5573,South Western Railway,527778,0
Ton Pentre,CF41 7PN,51.6478046848615,-3.48618800586156,TPN,3897,TfW Rail,36352,0
Tonbridge,TN9 1TT,51.1914091023883,0.270973040315046,TON,5229,Southeastern,3757714,367459
Tondu,CF32 9DR,51.5473663227457,-3.59555017729116,TDU,4271,TfW Rail,47238,0
Tonfanau,LL36 8LP,52.6135468965275,-4.12369885546038,TNF,4432,TfW Rail,2380,0
Tonypandy,CF40 2TU,51.6197667532961,-3.44886987891094,TNP,3882,TfW Rail,42802,0
Tooting,SW17 9JR,51.4198469961315,-0.161277733507952,TOO,5389,Govia Thameslink Railway (Thameslink),747316,0
Topsham,EX3 0DS,50.6862203262687,-3.46442333198769,TOP,5758,Great Western Railway,260064,0
Torquay,TQ2 6NU,50.4611380634478,-3.54327594539,TQY,3434,Great Western Railway,464904,1265
Torre,TQ2 5DD,50.4731928677087,-3.54641660505946,TRR,3432,Great Western Railway,343028,0
Totnes,TQ9 5JR,50.4358693458766,-3.68869310888308,TOT,3558,Great Western Railway,710378,0
Tottenham Court Road,W1D 2DA,51.516211,-0.13111,TCR,6556,London Underground,64219040,65
Tottenham Hale,N17 9LR,51.5883082398585,-0.059929186804236,TOM,6951,Greater Anglia,8498156,656402
Totton,SO40 3AB,50.9178818831145,-1.48241746383595,TTN,5921,South Western Railway,202736,0
Town Green,L39 6RG,53.5428100769396,-2.90448705065032,TWN,2283,Merseyrail,405438,0
Trafford Park,M32 1AA,53.4548193213439,-2.31063143398479,TRA,2969,Northern Trains,38530,0
Trefforest,CF37 1SL,51.5914659241903,-3.3251183998884,TRF,3887,TfW Rail,649910,0
Trefforest Estate,CF38 1SG,51.5682957877526,-3.29024872024258,TRE,3886,TfW Rail,53136,0
Trehafod,CF37 2LL,51.6101545413631,-3.38097518223294,TRH,3888,TfW Rail,14144,0
Treherbert,CF42 5HU,51.6722471952406,-3.53630316238398,TRB,3889,TfW Rail,68720,0
Treorchy,CF42 6UE,51.6575366924712,-3.50573449244853,TRY,3891,TfW Rail,60916,0
Trimley,IP10 0TS,51.9765250471403,1.31953626824096,TRM,7225,Greater Anglia,45948,0
Tring,HP23 5QR,51.8007404909572,-0.622439409212481,TRI,1393,West Midlands Trains (London Northwestern Railway),673064,0
Troed-Y-Rhiw,CF48 4DY,51.7124291993822,-3.34674461017176,TRD,4276,TfW Rail,31960,0
Troon,KA10 6JY,55.5428169262541,-4.65530071764014,TRN,9562,ScotRail,370634,5533
Trowbridge,BA14 8HW,51.3198329746229,-2.21433470656225,TRO,3348,Great Western Railway,840926,36465
Truro,TR1 3HH,50.2638475426037,-5.06481369270845,TRU,3540,Great Western Railway,1188052,254776
Tulloch,PH31 4AR,56.884284329806,-4.70132227038737,TUL,8837,ScotRail,2106,0
Tulse Hill,SE27 9BW,51.4398596365436,-0.105076767451685,TUH,5390,Govia Thameslink Railway (Southern),1998822,373263
Tunbridge Wells,TN1 1BT,51.1302317896919,0.262810301606958,TBW,5230,Southeastern,2839480,70744
Turkey Street,EN3 5TT,51.6726264627085,-0.0472166384344608,TUR,6952,London Overground,1022178,0
Tutbury and Hatton,DE65 5DX,52.8641363447111,-1.68223510400767,TUT,1783,East Midlands Railway,66038,0
Tweedbank,TD1 3AB,55.6057443892672,-2.7595315732595,TWB,9500,ScotRail,399460,0
Twickenham,TW1 1BD,51.4500300055077,-0.330393822267269,TWI,5574,South Western Railway,4491674,242179
Twyford,RG10 9NA,51.4755338005578,-0.863292640920522,TWY,3155,Great Western Railway,1563894,668774
Ty Croes,LL63 5HX,53.2225630848069,-4.47473384721394,TYC,2439,TfW Rail,7412,0
Ty Glas,CF14 5DL,51.5215421683175,-3.19653469386441,TGS,3817,TfW Rail,95876,0
Tygwyn,LL47 6TF,52.8937901176893,-4.07865560947925,TYG,4357,TfW Rail,986,0
Tyndrum Lower,FK20 8RZ,56.4333478464443,-4.71482224640449,TYL,8728,ScotRail,6382,1506
Tyseley,B11 2HH,52.4541178692948,-1.83911620727109,TYS,4518,West Midlands Trains (West Midlands Railway),197640,5216
Tywyn,LL36 9EY,52.5855810418576,-4.0935600802111,TYW,4433,TfW Rail,97184,0
Uckfield,TN22 5DL,50.9687372365834,0.0963808849065427,UCK,5334,Govia Thameslink Railway (Southern),213160,0
Uddingston,G71 7LR,55.8235326549642,-4.08669855110048,UDD,9776,ScotRail,701672,0
Ulceby,DN39 6BE,53.6191996207736,-0.300826770891285,ULC,6211,Northern Trains,3212,0
Ulleskelf,LS24 9DJ,53.8536118318936,-1.21397217711089,ULL,8261,Northern Trains,13338,0
Ulverston,LA12 0DP,54.1915877643757,-3.09791569001614,ULV,2010,Northern Trains,266930,0
Umberleigh,EX37 9AB,50.9967529650831,-3.98288778819791,UMB,5826,Great Western Railway,49642,0
University (Birmingham),B15 2FB,52.4512435733701,-1.9366839107718,UNI,4504,West Midlands Trains (West Midlands Railway),3051012,0
Uphall,EH54 5QG,55.9190463544666,-3.50212011291368,UHA,9373,ScotRail,457446,0
Upholland,WN8 9QD,53.5283821704968,-2.74140531262916,UPL,2364,Northern Trains,22410,0
Upminster,RM14 2TD,51.5591060152203,0.250883915124465,UPM,7464,c2c,4613056,952075
Upper Halliford,TW16 7HB,51.4130662280346,-0.430905796818098,UPH,5613,South Western Railway,93410,0
Upper Holloway,N19 4DJ,51.5636297417848,-0.129513083236734,UHL,1524,London Overground,1371470,0
Upper Tyndrum,FK20 8RY,56.4346688861349,-4.7037226257088,UTY,8838,ScotRail,5878,214
Upper Warlingham,CR3 0EP,51.3085101869433,-0.077951746983225,UWL,5391,Govia Thameslink Railway (Southern),791908,0
Upton (Merseyside),CH43 9RY,53.38649081158,-3.084153041982,UPT,2141,TfW Rail,15360,0
Upwey,DT3 5RB,50.6482740260762,-2.46613841976536,UPW,5967,South Western Railway,46534,21420
Urmston,M41 5AW,53.4482724799132,-2.3537968544528,URM,2938,Northern Trains,292112,0
Uttoxeter,ST14 8XG,52.8967923048407,-1.85725484169008,UTT,1342,East Midlands Railway,160532,0
Valley,LL65 3EW,53.2812901297552,-4.563369948251,VAL,2440,TfW Rail,17558,0
Vauxhall,SW8 1SS,51.4861883633888,-0.122889550437947,VXH,5597,South Western Railway,13931936,0
Victoria,SW1V 1JU,51.4952560304275,-0.144558809127037,VIC,5426,Network Rail,50829676,3289679
Virginia Water,GU25 4AA,51.4018013854544,-0.562173848505708,VIR,5676,South Western Railway,571260,83186
Waddon,CR0 4UP,51.3673963077079,-0.117335912462372,WDO,5392,Govia Thameslink Railway (Southern),521868,0
Wadhurst,TN5 6RZ,51.0734586021899,0.31317349934388,WAD,5231,Southeastern,321978,0
Wainfleet,PE24 2DR,53.1051246050871,0.234727275575928,WFL,6268,East Midlands Railway,40460,0
Wakefield Kirkgate,WF1 4EL,53.6786595218923,-1.48857070118291,WKK,8584,Northern Trains,539240,120984
Wakefield Westgate,WF1 2QN,53.6830744379424,-1.50611061053081,WKF,8591,London North Eastern Railway,2057144,124026
Walkden,M28 3DY,53.5197772414036,-2.39632134933582,WKD,2612,Northern Trains,275170,0
Wallasey Grove Road,CH45 8JX,53.4280064742672,-3.0697075246193,WLG,2154,Merseyrail,485462,0
Wallasey Village,CH45 8PD,53.422887954495,-3.06912754188499,WLV,2265,Merseyrail,414266,0
Wallington,SM6 0DZ,51.3603850131022,-0.150832953855997,WLT,5394,Govia Thameslink Railway (Southern),1432146,0
Wallyford,EH21 8DZ,55.9402877082294,-3.01495084751475,WAF,9365,ScotRail,285994,0
Walmer,CT14 7RN,51.203318318536,1.38287426578858,WAM,5041,Southeastern,199728,0
Walsall,WS2 9JS,52.5843999235155,-1.98475513852255,WSL,1216,West Midlands Trains (West Midlands Railway),1147708,18729
Walsden,OL14 7ST,53.6962616093896,-2.10446429625135,WDN,2665,Northern Trains,72024,0
Waltham Cross,EN8 7LU,51.6850593249046,-0.0265583979998099,WLC,6823,Greater Anglia,1212892,0
Walthamstow Central,E17 7LP,51.5829170771293,-0.019815028584921,WHC,6953,London Overground,4021910,0
Walthamstow Queen's Road,E17 7QJ,51.5815012615672,-0.0238458926389262,WMW,7407,London Overground,955730,0
Walton (Merseyside),L9 1EY,53.4562185130783,-2.96574753881583,WAO,2251,Merseyrail,475656,0
Walton-On-Thames,KT12 1NR,51.3729300421052,-0.414635037988793,WAL,5575,South Western Railway,2264368,0
Walton-on-the-Naze,CO14 8DH,51.8461652994246,1.26766958132874,WON,6858,Greater Anglia,125642,0
Wanborough,GU3 2ED,51.2445226591696,-0.667587798099879,WAN,5639,South Western Railway,54294,0
Wandsworth Common,SW12 8SG,51.4461833871519,-0.163385992160445,WSW,5395,Govia Thameslink Railway (Southern),884692,0
Wandsworth Road,SW4 6AD,51.4702149783074,-0.138519665553368,WWR,5372,London Overground,586004,0
Wandsworth Town,SW18 1SU,51.4610463983529,-0.188125482023439,WNT,5576,South Western Railway,3592578,0
Wanstead Park,E7 0HX,51.5516912086025,0.0262129881901576,WNP,7408,London Overground,998360,44292
Wapping,E1W 3PA,51.5043864413741,-0.0559308982729535,WPE,1085,London Overground,2555902,0
Warblington,PO9 2QD,50.8534456300182,-0.967156446745573,WBL,5264,Govia Thameslink Railway (Southern),28036,0
Ware (Herts),SG12 9UT,51.8079587414761,-0.028781386474353,WAR,6824,Greater Anglia,1012550,0
Wareham (Dorset),BH20 4AS,50.6928902404275,-2.11524676421826,WRM,5959,South Western Railway,272326,0
Wargrave,RG10 8EU,51.4981588965818,-0.876516733617189,WGV,3158,Great Western Railway,88832,0
Warminster,BA12 9BP,51.2067784406895,-2.17673431579995,WMN,5505,Great Western Railway,331932,16092
Warnham,RH12 3SR,51.0929009147137,-0.329464172012141,WNH,5316,Govia Thameslink Railway (Southern),8288,0
Warrington Bank Quay,WA1 1LW,53.3860108595503,-2.60236455341375,WBQ,2384,Avanti West Coast,1240720,541889
Warrington Central,WA2 7TT,53.3918186705982,-2.59316868924398,WAC,2390,Northern Trains,1215084,263323
Warrington West,WA5 8SA,53.3939960226274,-2.63808707151871,WAW,6583,Northern Trains,331982,3245
Warwick,CV34 4LA,52.2865405951076,-1.58185465086566,WRW,4600,Chiltern Railways,515648,0
Warwick Parkway,CV35 8RH,52.2861042326578,-1.61205800851336,WRP,8530,Chiltern Railways,443376,0
Water Orton,B46 1NE,52.5185862383121,-1.74309056520844,WTO,1121,West Midlands Trains (West Midlands Railway),43444,0
Waterbeach,CB25 9HT,52.2623034556929,0.196790502166436,WBC,7079,Govia Thameslink Railway (Great Northern),331764,0
Wateringbury,ME18 5EA,51.2497326924122,0.422466481375823,WTR,5241,Southeastern,66612,0
Waterloo,SE1 8SW,51.5032970946706,-0.113108948088642,WAT,5598,Network Rail,62525274,5010184
Waterloo (Merseyside),L22 0LY,53.4749564173035,-3.02553667305351,WLO,2133,Merseyrail,1435320,0
Waterloo East,SE1 8NH,51.5040745645888,-0.108898165037075,WAE,5158,Southeastern,5676302,691923
Watford High Street,WD17 2NW,51.6526539024445,-0.391711178119882,WFH,1455,London Overground,1192064,0
Watford Junction,WD17 1EU,51.6635280450306,-0.396517053804235,WFJ,1402,West Midlands Trains (London Northwestern Railway),6474842,331551
Watford North,WD24 7DS,51.675702973132,-0.389925807474083,WFN,1403,West Midlands Trains (London Northwestern Railway),53412,0
Watlington,PE33 0JF,52.6731692865075,0.383316072630514,WTG,7057,Govia Thameslink Railway (Great Northern),118846,0
Watton-At-Stone,SG14 3SH,51.8564363461458,-0.119427489565542,WAS,6095,Govia Thameslink Railway (Great Northern),158742,0
Waun-gron Park,CF5 2BN,51.4881993064218,-3.22965289657158,WNG,3796,TfW Rail,66070,0
Wavertree Technology Park,L13 1EG,53.4051948550472,-2.92290938456585,WAV,8589,Northern Trains,248858,0
Weeley,CO16 9DH,51.8530953816313,1.11548162271892,WEE,6859,Greater Anglia,35504,0
Weeton,LS17 0HL,53.9231788564728,-1.58121577922817,WET,8509,Northern Trains,71474,0
Welham Green,AL9 7HF,51.7363508211336,-0.210691752859566,WMG,6073,Govia Thameslink Railway (Great Northern),224132,0
Welling,DA16 3DN,51.4647966067146,0.101689552041613,WLI,5128,Southeastern,1426438,0
Wellingborough,NN8 1NA,52.3037821185195,-0.676650949069136,WEL,1940,East Midlands Railway,867608,4735
Wellington (Shropshire),TF1 1BY,52.7013075564822,-2.51716576127257,WLN,4690,West Midlands Trains (West Midlands Railway),606354,0
Welshpool,SY21 7AZ,52.6574977838273,-3.13987176733954,WLP,4434,TfW Rail,155906,0
Welwyn Garden City,AL8 6HA,51.8010467291572,-0.20407048939388,WGC,6183,Govia Thameslink Railway (Great Northern),2313242,33025
Welwyn North,AL6 0AS,51.8234960705586,-0.192091562345001,WLW,6096,Govia Thameslink Railway (Great Northern),368040,0
Wem,SY4 5AZ,52.8564121258384,-2.7180173037583,WEM,1347,TfW Rail,95654,0
Wembley Central,HA9 7AJ,51.5523239753237,-0.296432868954246,WMB,1423,London Underground,3710066,59289
Wembley Stadium,HA9 8BQ,51.5544143695088,-0.285608306716552,WCX,1509,Chiltern Railways,676818,0
Wemyss Bay,PA18 6AA,55.8761503137329,-4.88908120409157,WMS,9673,ScotRail,210422,0
Wendover,HP22 6BN,51.7617568344873,-0.747372385444231,WND,1466,Chiltern Railways,292750,0
Wennington,LA2 8PB,54.123707384811,-2.58751077223194,WNN,2681,Northern Trains,6366,0
West Allerton,L18 7HF,53.3691277217237,-2.90696470331892,WSA,2266,Northern Trains,60878,0
West Brompton,SW5 9JX,51.4870599686816,-0.195592640550605,WBP,8875,London Underground,4252304,0
West Byfleet,KT14 6DY,51.3392248622192,-0.50548522878899,WBY,5684,South Western Railway,1045436,0
West Calder,EH55 8BP,55.8538074383367,-3.5670174427078,WCL,9250,ScotRail,127678,0
West Croydon,CR0 2TA,51.3784262130797,-0.102585551594498,WCY,5411,London Overground,4272878,291682
West Drayton,UB7 9DY,51.5100539925571,-0.472234314966286,WDT,3174,TfL Rail,3224836,0
West Dulwich,SE21 8HN,51.4407163723544,-0.0913715126622266,WDU,5086,Southeastern,853984,0
West Ealing,W13 0NQ,51.5135043311644,-0.320133285336086,WEA,3188,TfL Rail,2256266,77895
West Ham,E15 3BN,51.528487605123,0.00543106483898978,WEH,7474,London Underground,9647284,4932
West Hampstead,NW6 2LJ,51.5474662351475,-0.19118459778737,WHD,1421,London Overground,3701588,622371
West Hampstead Thameslink,NW6 2RB,51.5484744478303,-0.191836918823523,WHP,1525,Govia Thameslink Railway (Thameslink),2946884,986167
West Horndon,CM13 3TJ,51.5679430509607,0.340643636905994,WHR,7466,c2c,303876,0
West Kilbride,KA23 9BP,55.6961611418943,-4.85174682490198,WKB,9564,ScotRail,124900,0
West Kirby,CH48 4DZ,53.3731754510031,-3.18377192806339,WKI,2201,Merseyrail,1018246,0
West Malling,ME19 6HJ,51.2920183237696,0.418653247092724,WMA,5129,Southeastern,784240,0
West Norwood,SE27 0HS,51.4317460825404,-0.103829995697277,WNW,5438,Govia Thameslink Railway (Southern),1406230,26912
